epoch,train_auc,train_accuracy,train_loss,valid_auc,valid_accuracy,valid_loss
0,0.5298459204884087,0.7406189774401996,5.9724685950906835,0.555923777961889,0.7562277580071174,5.613063150453398
1,0.6351266132670921,0.7828584558823529,4.999868687899673,0.5781034244683789,0.7491103202846975,5.776948205941088
2,0.6959946726282797,0.7867612843182876,4.9100027446027905,0.5855599281966307,0.7597864768683275,5.531120622709553
3,0.7251581224522842,0.7888255416191562,4.862471465020522,0.5842826567246616,0.7526690391459074,5.695005678197243
4,0.7396136807628513,0.7931784365342796,4.762242358350584,0.5961923501795084,0.7437722419928826,5.899861997556856
5,0.766429574243213,0.7973410404624277,4.666394863459416,0.5989194973764154,0.7419928825622776,5.940833261428779
6,0.7815789863088243,0.8006110671042209,4.591099719541488,0.5926367025683512,0.7562277580071174,5.613063150453398
7,0.7899635710821089,0.8023619312261202,4.5507845843819625,0.5954674123170396,0.7597864768683275,5.531120622709553
8,0.7949127937491107,0.8072994376219442,4.437094301276074,0.6019055509527754,0.7580071174377224,5.572091886581475
9,0.8022964352405338,0.8034392438218881,4.525978545829791,0.5903238055785694,0.7402135231316725,5.981804525300701
10,0.8144651483334828,0.8064073226544622,4.457636006964154,0.5893917426125379,0.7384341637010676,6.022775789172624
11,0.8191988305803245,0.8110371730151446,4.351029765666105,0.605271333885667,0.7597864768683275,5.531120622709553
12,0.8281666812971956,0.8107364074328974,4.357955148937123,0.5952602872134769,0.7544483985765125,5.65403441432532
13,0.829369493551234,0.8107419840259289,4.357826743140818,0.5990403203534934,0.7419928825622776,5.940833261428779
14,0.8372937734584409,0.8140223082176189,4.28229448938055,0.601819248826291,0.7526690391459074,5.695005678197243
15,0.8436674281525685,0.8141187256474902,4.280074396074405,0.5975904446285556,0.7455516014234875,5.858890733684934
16,0.8393512668863191,0.8209806157354618,4.122073542161026,0.5950531621099144,0.7615658362989324,5.49014935883763
17,0.8474702291834619,0.8127926898914906,4.310607496879225,0.5976249654791495,0.7544483985765125,5.65403441432532
18,0.8522987744956807,0.8206365621050212,4.129995669549352,0.5941038387185861,0.7384341637010676,6.022775789172624
19,0.8536130999426597,0.8219601557133043,4.099518801272256,0.596969069317868,0.7526690391459074,5.695005678197243
20,0.860976980132053,0.8241206030150754,4.049772665129235,0.6050296879315106,0.7562277580071174,5.613063150453398
21,0.8575946397544482,0.8288005578800558,3.9420127250160633,0.5931372549019608,0.7402135231316725,5.981804525300701
22,0.8583047335586,0.8268175582990398,3.987672976505609,0.5853355426677713,0.7259786476868327,6.309574636276082
23,0.864086363404811,0.8329363729159578,3.8467820671473527,0.5980046948356808,0.7473309608540926,5.817919469813011
24,0.8699090511395137,0.8335622710622711,3.832370230129787,0.5952602872134769,0.7330960854092526,6.145689580788392
25,0.8661175383903115,0.8347500850051003,3.805019804102675,0.597107152720243,0.7491103202846975,5.776948205941088
26,0.8671906072526199,0.8344819664599127,3.8111934615857512,0.6032863849765258,0.7330960854092526,6.145689580788392
27,0.8758885904515248,0.8383406517217472,3.7223439524072903,0.6042874896437448,0.7473309608540926,5.817919469813011
28,0.8753193923575122,0.838109544719205,3.7276653876501884,0.5982981220657277,0.7544483985765125,5.65403441432532
29,0.8842862546273753,0.8386948529411765,3.714188168154043,0.5975731842032588,0.7277580071174378,6.26860337240416
30,0.8833865224523124,0.8436397836821068,3.600326933189193,0.6012323943661972,0.7437722419928826,5.899861997556856
31,0.8899472348763164,0.8471198156682027,3.5201962376519833,0.6084990334161834,0.7348754448398577,6.104718316916469
32,0.8886071568826784,0.8494438711156977,3.466682884838313,0.6006110190555096,0.7473309608540926,5.817919469813011
33,0.8909590185784062,0.8522297374756391,3.402535943089583,0.6119511184755593,0.7491103202846975,5.776948205941088
34,0.8960958228513003,0.8537617196432655,3.3672607510416452,0.6074461474730738,0.7455516014234875,5.858890733684934
35,0.9033398771380368,0.8554022988505747,3.329485019815379,0.5985052471692902,0.7455516014234875,5.858890733684934
36,0.902818206335767,0.8586755883710199,3.254114745342077,0.6037351560342447,0.7508896797153025,5.735976942069166
37,0.9081461243452232,0.8639424193173902,3.132841484436503,0.5936205468102734,0.7544483985765125,5.65403441432532
38,0.9103921311952581,0.8647616844053679,3.1139772091679747,0.5874067937033969,0.7366548042704626,6.063747053044547
39,0.9142349966847805,0.8697086936731907,3.00006811435406,0.5998860811930407,0.7348754448398577,6.104718316916469
40,0.9187418044470321,0.8724079320113315,2.9379158564667525,0.5965720795360399,0.7455516014234875,5.858890733684934
41,0.9195192260607365,0.8723355750598427,2.939581936799609,0.5869925434962717,0.7259786476868327,6.309574636276082
42,0.9247355084773984,0.8781271517098921,2.8062259598776427,0.5883474868820768,0.7241992882562278,6.3505459001480045
43,0.9303013219059248,0.8833962695960637,2.684900040238574,0.5992647058823529,0.7384341637010676,6.022775789172624
44,0.9352209776023959,0.8905552375500858,2.5200587158552494,0.5997911488539077,0.7562277580071174,5.613063150453398
45,0.9410104828352465,0.8953488372093024,2.4096820077230765,0.5903410660038663,0.7348754448398577,6.104718316916469
46,0.9454984339867356,0.8969422423556059,2.3729924993633817,0.5926194421430544,0.7259786476868327,6.309574636276082
47,0.9490669600567003,0.9021257246788678,2.2536384113758845,0.5860259596796464,0.7348754448398577,6.104718316916469
48,0.9512797218824296,0.9050451893376044,2.186415255199293,0.5826774371720519,0.7135231316725978,6.596373483379541
49,0.9576080608556722,0.9089253187613844,2.0970719759581518,0.5862503452085059,0.7153024911032029,6.555402219507618
