epoch,train_auc,train_accuracy,train_loss,valid_auc,valid_accuracy,valid_loss
0,0.6746550938574961,0.6679250772363918,7.6463074586174145,0.703881600139149,0.6879435794838551,7.185364422716775
1,0.7079575299835206,0.6848522937193451,7.2565439059526025,0.7159791651300424,0.6879268142750165,7.185750455905675
2,0.7429670250129725,0.7018435591540216,6.865305571713793,0.738701755778127,0.6989918521085045,6.930968551231978
3,0.768376032109768,0.7177210212025826,6.49971350750288,0.7537335215162894,0.7085200791317857,6.711573022207406
4,0.7844336389999828,0.7291392266418956,6.236799618408053,0.7649164056415177,0.7141308356897765,6.582380581655693
5,0.7955089506631283,0.7357858430393788,6.083755624264528,0.7705983925622992,0.7157179421264991,6.54583610643987
6,0.804437409064797,0.7426613973045897,5.9254401410516175,0.7717383031635324,0.7208369192252239,6.427967306095877
7,0.809887936940277,0.7460029894227089,5.848497141189443,0.7706758876456777,0.720138368856948,6.444052022300025
8,0.8153737361369834,0.7497565995308694,5.762067076769309,0.7728185599594638,0.7210660437460182,6.422691519180916
9,0.8201499294882688,0.7536983196859071,5.671305618570606,0.7697126127859056,0.7193392272356406,6.462452937637569
10,0.8240030239079235,0.7564702803051445,5.60747886832558,0.7710443641980131,0.718484201584871,6.482140630271446
11,0.8289673638004018,0.7600791602909245,5.524381338036705,0.7691303568835606,0.7164723765242369,6.52846461293939
12,0.8329169113546608,0.7636931866440404,5.441165308263985,0.7689048320967279,0.7174447586368767,6.506074687983218
13,0.8376523758646587,0.7675137600687657,5.353193356541307,0.7679802292824112,0.7164667881212907,6.528593290669024
14,0.8419018657507258,0.7710157223992242,5.272557696177864,0.7639320940910682,0.7123649003587754,6.623042744219778
15,0.8464613344942551,0.7750455294498864,5.179767962307469,0.7628155877262517,0.7120854802114651,6.629476630701437
16,0.8510702687501893,0.7785616718553906,5.0988057936588405,0.7603329059554473,0.7106380838483978,6.662804162676431
17,0.8550959342218101,0.7820966331627839,5.017410303792579,0.7580524963333816,0.7118563556906707,6.634752417616397
18,0.8590725128090893,0.785304882379127,4.943537637624735,0.7559900769538087,0.7066144337271295,6.755452128012321
19,0.8637499021897264,0.7896571619657179,4.843322699417468,0.7523952107167252,0.7071397436040728,6.743356421426801
20,0.8677936917557463,0.7927817184884061,4.771377128684595,0.7496446244844972,0.700198947144885,6.9031741616312114
21,0.8725221642197932,0.7969485785395258,4.675431632943043,0.7476728069807557,0.7039543539247354,6.816702727317714
22,0.87720639176397,0.8017007327219521,4.566009242154891,0.7449048721649992,0.6999977646388215,6.907806559898005
23,0.8808759913778084,0.8048771193193235,4.49287023988153,0.7417274756653232,0.698030646801757,6.953101120728885
24,0.8844337118124229,0.8076907744331842,4.428083438445142,0.738715812550832,0.6974494528953515,6.966483604610736
25,0.8885475650274437,0.8122299876788601,4.323564193788492,0.7376481845952706,0.6996289300443719,6.916299290053796
26,0.8928981862978665,0.8161595039562672,4.23308374024914,0.7345193254759408,0.6965329548121738,6.987586752270578
27,0.8961702787470631,0.8195892356180514,4.1541112524493755,0.7302228399872716,0.6886085994344536,7.170051772890426
28,0.8997499497199163,0.8230931322261347,4.073431053698918,0.7288953592453165,0.689323915011568,7.153581023497379
29,0.901704500059136,0.8251580606606502,4.025884320693766,0.7268572003768776,0.6904080651831319,7.128617543948542
30,0.9061247460373849,0.8292209467638009,3.9323329135128384,0.7237248524092955,0.6852164388461066,7.248159154777767
31,0.9095538724824475,0.833231996202889,3.839975089598456,0.7205444788066816,0.6895474511294163,7.1484339143120526
32,0.9114763150453011,0.8351163556341079,3.796586111431317,0.7185286847971726,0.6858926356025975,7.232589149492152
33,0.9145530848468807,0.8386670110545028,3.714829251268549,0.7185244577485626,0.6830760805177096,7.297442725227275
34,0.9190032991888544,0.8428486550250565,3.6185433432113254,0.7136355412289271,0.6809468989952051,7.346468940217516
35,0.9219013640442604,0.8462751595270858,3.5396451635089567,0.7174779769511949,0.6829084284293234,7.301303057116271
36,0.9242659921610112,0.8490234780801995,3.4763627919391857,0.7119146611569406,0.6792815549172357,7.384814903648204
37,0.9261537782887023,0.8512925323241334,3.4241158886048146,0.7121421057628505,0.68303137329414,7.2984721470643406
38,0.928735075836277,0.8538890919073012,3.3643278963580934,0.7094224776987311,0.6813883828279554,7.3363033995764955
39,0.9309249371333405,0.8563236009858787,3.3082712547704665,0.702730715758096,0.6672609001799465,7.661600700089174
40,0.9316179313367722,0.8574777471172893,3.281696058728873,0.7066490185647046,0.6778900425836305,7.416855658326866
41,0.9356607739702885,0.8622800226537048,3.1711195811471273,0.7062739774414887,0.6767947156061741,7.4420764933349695
42,0.9366667197470693,0.8631561997337023,3.1509448588703033,0.7041696418662109,0.6779906338366621,7.414539459193469
43,0.9383230160385719,0.865478066605476,3.097481899873552,0.7021714211450265,0.6758726291200501,7.463308318724444
44,0.940770801290881,0.8679433213809351,3.0407173124722817,0.7015820656347369,0.6749058354103564,7.485569565950984
45,0.9414488792002447,0.8694776924849322,3.005387113133102,0.6991673419183789,0.6689877166903242,7.621839281632522
46,0.9437529776227125,0.872014355343243,2.9469782939061626,0.7012363220317522,0.67174838774575,7.558272483193731
47,0.9458816875836779,0.8747456062408959,2.884088919615935,0.6979571176321033,0.6713627879424618,7.56715124653842
48,0.9471815873792632,0.8763850901337066,2.846338408937341,0.6991766201800145,0.6718489789987817,7.555956284060334
49,0.9492623214950513,0.8789342555277958,2.787641708193247,0.6947418279469151,0.6732404913323871,7.5239155293816715
